"","X","Illumination","JDate","starttime","endtime","site","NestNumber","Year","nest","Sunrise","Sunset","Illumination.sc","dayofyear.sc","starttime.sc","endtime.sc","starttime.sq","starttime.sqrt","starttime.log","starttime.sqrtsc","Sunrisetime.sc","Sunsettime.sc","FullTime","sunrise_c","sunset_c","moonrise_c","moonset_c","merid_c","nightlength","moonlength","rise_set_later","brightnight"
"186",314,39.4,158,22320,82860,"AK","AK11",2007,11,19496,1088,-0.837147462519769,0.489316731063402,0.913974989946283,1.223934005159,498182400,149.398795175865,10.0132384164952,0.936139420947823,0.0857054428712542,-1.10175255057292,13673520,13670696,13652288,13659120,13604760,13586880,18408,-54360,"rise",11576
"187",315,28.1,159,24000,81900,"AK","AK11",2007,11,19599,1003,-1.20032279013258,0.581588543504702,1.5695012148388,0.98851024484694,5.76e+08,154.919333848297,10.0858091093301,1.55602524360397,0.135658055683099,-1.10405992554888,13761600,13757199,13738603,13745400,13695240,13676160,18596,-50160,"rise",11799
"188",316,18,160,29580,85440,"AK","AK11",2007,11,19707,913,-1.52493082631749,0.673860355946002,3.7467847475175,1.85663536099767,874976400,171.98837169995,10.2948537362648,3.47265968789448,0.188035552612024,-1.10650302846461,13853580,13843707,13824913,13846020,13786860,13853100,18794,-59160,"rise",0
"189",317,9.7,161,24420,76500,"AK","AK11",2007,11,19818,818,-1.79168792536053,0.766132168387302,1.73338277106193,-0.335748406908413,596336400,156.26899884494,10.1031577476647,1.70757534521501,0.241867980011197,-1.10908185932009,13934820,13930218,13911218,13918620,13879320,13869060,19000,-39300,"rise",11598
"190",318,36,140,15840,83340,"AK","AK12",2007,12,18483,1674,-0.946421454898846,-1.17157589288,-1.6144833060677,1.34164588531503,250905600,125.857061780418,9.67029366536842,-1.70729587377489,-0.405576079249124,-1.08584523603276,12111840,12114483,12097674,12028620,12107400,12069300,16809,78780,"set",9726
"191",319,45.8,141,21900,82680,"AK","AK12",2007,12,18490,1694,-0.631455241570919,-1.0793040804387,0.750093433723155,1.17979205010049,479610000,147.986485869487,9.99424191580459,0.777555165284413,-0.402181241485213,-1.08530232427371,12204300,12200890,12184094,12129960,12193920,12159180,16796,63960,"set",9826
"192",320,55.6,142,16620,82800,"AK","AK12",2007,12,18503,1706,-0.316489028242991,-0.987032267997398,-1.31013184451046,1.2092200201395,276224400,128.918578955867,9.71836206840944,-1.36352668647514,-0.395876542780805,-1.08497657721828,12285420,12287303,12270506,12220500,12280320,12248700,16797,59820,"set",9814
"193",321,65.1,143,19320,83520,"AK","AK12",2007,12,18522,1713,-0.011164637772041,-0.894760455556098,-0.256607554504634,1.38578784037355,373262400,138.996402831152,9.86889610776651,-0.231916074867309,-0.386661983135901,-1.08478655810262,12374520,12373722,12356913,12310860,12366600,12337920,16809,55740,"set",9687
"194",322,74.1,144,16980,83760,"AK","AK12",2007,12,18548,1713,0.27809004793728,-0.802488643114798,-1.16966193917635,1.44464378045156,288320400,130.307329034095,9.73979145986534,-1.20758783054327,-0.374052585727086,-1.08478655810262,12458580,12460148,12443313,12400980,12452820,12426900,16835,51840,"set",9507
"195",323,82.1,145,16080,83160,"AK","AK12",2007,12,18580,1707,0.535205324123344,-0.710216830673498,-1.52083670251162,1.29750393025652,258566400,126.806939873179,9.68533154273296,-1.60063672366434,-0.358533327377775,-1.08494943163033,12544080,12546580,12529707,12490980,12539100,12515760,16873,48120,"set",9393
"196",324,89,146,16200,85080,"AK","AK12",2007,12,18617,1695,0.756967249833823,-0.617945018232198,-1.47401340073359,1.76835145088065,262440000,127.279220613579,9.69276652122048,-1.54760564234083,-0.340589184911384,-1.08527517868576,12630600,12633017,12616095,12582420,12625320,12604500,16922,42900,"set",9225
"197",325,94.5,147,16740,82560,"AK","AK12",2007,12,18661,1676,0.933734002211742,-0.525673205790898,-1.26330854273242,1.15036408006148,280227600,129.383151917087,9.72555634404347,-1.31136109008362,-0.319250204681082,-1.08579094485686,12717540,12719461,12702476,12673860,12712380,12693240,16985,38520,"set",9904
"198",326,98.2,148,17640,83340,"AK","AK12",2007,12,18711,1652,1.0526498174478,-0.433401393349598,-0.912133779397148,1.34164588531503,311169600,132.815661727072,9.77792432956078,-0.925934179125936,-0.295001363510283,-1.08644243896772,12804840,12805911,12788852,12765360,12800160,12782040,17059,34800,"set",11308
"199",327,99,149,16260,80940,"AK","AK12",2007,12,18766,1621,1.0783613450664,-0.341129580908298,-1.45060174984457,0.753086484534877,264387600,127.514705034361,9.6964633831018,-1.52116375640167,-0.268327638222405,-1.08728395219424,12889860,12892366,12875221,12857100,12888120,12870960,17145,31020,"set",12899
"200",328,99.8,150,18600,78180,"AK","AK12",2007,12,18827,1584,1.10407287268501,-0.248857768466998,-0.537547365172854,0.0762431736376968,345960000,136.381816969859,9.83091685970129,-0.525500596904417,-0.23874405199403,-1.08828833894849,12978600,12978827,12961584,12949140,12976380,12960120,17243,27240,"set",14796
"201",329,99.1,151,21660,82320,"AK","AK12",2007,12,18893,1542,1.08157528601873,-0.156585956025698,0.656446830167081,1.09150813998347,469155600,147.173367155882,9.98322252055498,0.686252342750528,-0.206735581648576,-1.08942845364249,13068060,13065293,13047942,13041540,13064940,13047900,17351,23400,"set",16998
"202",332,83.1,154,17460,76920,"AK","AK12",2007,12,19123,1379,0.567344733646601,0.120229481298202,-0.982368732064203,-0.232750511771885,304851600,132.136293273271,9.76766782939359,-1.00221855966542,-0.095190912262903,-1.09385318447875,13323060,13324723,13306979,13313460,13243500,13318320,17744,-69960,"rise",11263
"203",333,73.7,155,23760,77520,"AK","AK12",2007,12,19209,1314,0.265234284127977,0.212501293739502,1.47585461128272,-0.0856106615768462,564537600,154.142790943982,10.0757587734766,1.46882941623426,-0.0534829054491295,-1.09561764769566,13415760,13411209,13393314,13400160,13333500,13407960,17895,-66660,"rise",11049
"204",334,62.9,156,23220,77700,"AK","AK12",2007,12,19300,1244,-0.0818713387232083,0.304773106180802,1.26514975328156,-0.0414687065183345,539168400,152.381101190404,10.0527692552519,1.27101420888593,-0.00935001451827613,-1.09751783885233,13501620,13497700,13479644,13486560,13423800,13497480,18056,-62760,"rise",11140
"205",335,51.2,157,20100,72540,"AK","AK12",2007,12,19396,1168,-0.457902430145326,0.397044918622102,0.0477439070526044,-1.30687141819567,404010000,141.774468787578,9.90847509404717,0.0800251690898597,0.0372077605296571,-1.09958090353672,13584900,13584196,13565968,13572900,13512840,13497480,18228,-60060,"rise",11296
"206",336,39.4,158,23400,78060,"AK","AK12",2007,12,19496,1088,-0.837147462519769,0.489316731063402,1.33538470594861,0.046815203598689,547560000,152.970585407784,10.0604913013458,1.3372057403135,0.0857054428712542,-1.10175255057292,13674600,13670696,13652288,13659120,13604760,13586880,18408,-54360,"rise",11576
"207",337,10.2,137,19440,81420,"AK","AK13",2007,13,18499,1580,-1.7756182205989,-1.4483913302039,-0.209784252726597,0.870798364690908,377913600,139.427400463467,9.87508807801443,-0.183520558102915,-0.397816450074469,-1.0883969213003,11856240,11855299,11838380,11850840,11836200,11798700,16919,-14640,"rise",4459
"208",338,17.7,138,19020,82140,"AK","AK13",2007,13,18487,1617,-1.53457264917447,-1.3561195177626,-0.373665808949726,1.04736618492496,361760400,137.913016064475,9.85324633609938,-0.353566539969674,-0.403636171955461,-1.08739253454605,11942220,11941687,11924817,11938200,11929740,11888940,16870,-8460,"rise",3487
"209",339,26.5,139,18840,81480,"AK","AK13",2007,13,18482,1649,-1.2517458453698,-1.2638477053213,-0.443900761616781,0.885512349710412,354945600,137.258879494188,9.84373754813035,-0.427017702992313,-0.40606105607254,-1.08652387573157,12028440,12028082,12011249,11938200,12020100,11979180,16833,81900,"set",8851
"210",340,36,140,16500,83100,"AK","AK13",2007,13,18483,1674,-0.946421454898846,-1.17157589288,-1.3569551462885,1.28278994523702,272250000,128.452325786651,9.71111565988867,-1.41588094871559,-0.405576079249124,-1.08584523603276,12112500,12114483,12097674,12028620,12107400,12069300,16809,78780,"set",9726
"211",341,45.8,141,16800,83100,"AK","AK13",2007,13,18490,1694,-0.631455241570919,-1.0793040804387,-1.2398968918434,1.28278994523702,282240000,129.614813968157,9.72913416539135,-1.28534840733166,-0.402181241485213,-1.08530232427371,12199200,12200890,12184094,12129960,12193920,12159180,16796,63960,"set",9826
"212",342,55.6,142,15540,82680,"AK","AK13",2007,13,18503,1706,-0.316489028242991,-0.987032267997398,-1.73154156051279,1.17979205010049,241491600,124.659536337979,9.65117262392164,-1.84176265103792,-0.395876542780805,-1.08497657721828,12284340,12287303,12270506,12220500,12280320,12248700,16797,59820,"set",9814
"213",343,65.1,143,16920,83880,"AK","AK13",2007,13,18522,1713,-0.011164637772041,-0.894760455556098,-1.19307359006537,1.47407175049057,286286400,130.076900332073,9.73625163316022,-1.2334620239857,-0.386661983135901,-1.08478655810262,12372120,12373722,12356913,12310860,12366600,12337920,16809,55740,"set",9687
"214",344,74.1,144,14160,84000,"AK","AK13",2007,13,18548,1713,0.27809004793728,-0.802488643114798,-2.27000953096021,1.50349972052958,200505600,118.995798245148,9.55817636724771,-2.47772793546135,-0.374052585727086,-1.08478655810262,12455760,12460148,12443313,12400980,12452820,12426900,16835,51840,"set",9507
"215",345,82.1,145,15600,81900,"AK","AK13",2007,13,18580,1707,0.535205324123344,-0.710216830673498,-1.70812990962377,0.98851024484694,243360000,124.899959967968,9.65502619323763,-1.81476615513333,-0.358533327377775,-1.08494943163033,12543600,12546580,12529707,12490980,12539100,12515760,16873,48120,"set",9393
"216",346,89,146,18780,80880,"AK","AK13",2007,13,18617,1695,0.756967249833823,-0.617945018232198,-0.467312412505799,0.738372499515373,352688400,137.040140105007,9.84054775276225,-0.451579336241385,-0.340589184911384,-1.08527517868576,12633180,12633017,12616095,12582420,12625320,12604500,16922,42900,"set",9225
"217",347,94.5,147,16740,85620,"AK","AK13",2007,13,18661,1676,0.933734002211742,-0.525673205790898,-1.26330854273242,1.90077731605618,280227600,129.383151917087,9.72555634404347,-1.31136109008362,-0.319250204681082,-1.08579094485686,12717540,12719461,12702476,12673860,12712380,12693240,16985,38520,"set",9904
"218",348,98.2,148,15780,82860,"AK","AK13",2007,13,18711,1652,1.0526498174478,-0.433401393349598,-1.63789495695672,1.223934005159,249008400,125.618469979538,9.66649859439987,-1.73408667872051,-0.295001363510283,-1.08644243896772,12802980,12805911,12788852,12765360,12800160,12782040,17059,34800,"set",11308
"219",349,99,149,15960,80280,"AK","AK13",2007,13,18766,1621,1.0783613450664,-0.341129580908298,-1.56766000428966,0.591232649320334,254721600,126.33289357883,9.6778408710038,-1.65386605409489,-0.268327638222405,-1.08728395219424,12889560,12892366,12875221,12857100,12888120,12870960,17145,31020,"set",12899
"220",350,99.8,150,19920,71760,"AK","AK13",2007,13,18827,1584,1.10407287268501,-0.248857768466998,-0.0224910456144506,-1.49815322344922,396806400,141.138230115019,9.89947953113859,0.00858371086501786,-0.23874405199403,-1.08828833894849,12979920,12978827,12961584,12949140,12976380,12960120,17243,27240,"set",14796
"221",351,99.1,151,21600,81540,"AK","AK13",2007,13,18893,1542,1.08157528601873,-0.156585956025698,0.633035179278063,0.900226334729916,466560000,146.969384566991,9.98044859367226,0.66334770926725,-0.206735581648576,-1.08942845364249,13068000,13065293,13047942,13041540,13064940,13047900,17351,23400,"set",16998
"222",352,96.1,152,20940,80700,"AK","AK13",2007,13,18965,1493,0.985157057448954,-0.0643141435843981,0.375507019498861,0.694230544456861,438483600,144.706599711278,9.94941648442453,0.409265936634809,-0.171817250362626,-1.09075858745216,13153740,13151765,13134293,13134120,13143480,13138920,17472,9360,"set",9187
"223",353,90.7,153,20940,80220,"AK","AK13",2007,13,19041,1439,0.811604246023362,0.027957668856902,0.375507019498861,0.57651866430083,438483600,144.706599711278,9.94941648442453,0.409265936634809,-0.134959011783013,-1.0922244492016,13240140,13238241,13220639,13225380,13231800,13228560,17602,6420,"set",12861
"224",354,83.1,154,18480,77280,"AK","AK13",2007,13,19123,1379,0.567344733646601,0.120229481298202,-0.584370666950891,-0.144466601654862,341510400,135.941163743731,9.82444434519567,-0.574980313249483,-0.095190912262903,-1.09385318447875,13324080,13324723,13306979,13313460,13323420,13318320,17744,9960,"set",11263
"225",355,73.7,155,23760,78840,"AK","AK13",2007,13,19209,1314,0.265234284127977,0.212501293739502,1.47585461128272,0.23809700885224,564537600,154.142790943982,10.0757587734766,1.46882941623426,-0.0534829054491295,-1.09561764769566,13415760,13411209,13393314,13400160,13333500,13407960,17895,-66660,"rise",11049
"226",356,62.9,156,23520,78660,"AK","AK13",2007,13,19300,1244,-0.0818713387232083,0.304773106180802,1.38220800772665,0.193955053793728,553190400,153.362316101447,10.0656064020126,1.38119208253651,-0.00935001451827613,-1.09751783885233,13501920,13497700,13479644,13486560,13423800,13497480,18056,-62760,"rise",11140
"227",357,51.2,157,21240,77460,"AK","AK13",2007,13,19396,1168,-0.457902430145326,0.397044918622102,0.492565273943953,-0.10032464659635,451137600,145.739493617893,9.96364147535587,0.525246699928126,0.0372077605296571,-1.09958090353672,13586040,13584196,13565968,13572900,13512840,13585380,18228,-60060,"rise",11296
"228",358,39.4,158,22620,72120,"AK","AK13",2007,13,19496,1088,-0.837147462519769,0.489316731063402,1.03103324439138,-1.4098693133322,511664400,150.399468084166,10.0265897496701,1.04850217860216,0.0857054428712542,-1.10175255057292,13673820,13670696,13652288,13659120,13604760,13586880,18408,-54360,"rise",11576
"229",359,94.5,147,15900,83220,"AK","AK16",2007,16,18661,1676,0.933734002211742,-0.525673205790898,-1.59107165517868,1.31221791527603,252810000,126.095202129185,9.67407438820832,-1.68055576112247,-0.319250204681082,-1.08579094485686,12716700,12719461,12702476,12673860,12712380,12693240,16985,38520,"set",9904
"230",360,98.2,148,15540,81480,"AK","AK16",2007,16,18711,1652,1.0526498174478,-0.433401393349598,-1.73154156051279,0.885512349710412,241491600,124.659536337979,9.65117262392164,-1.84176265103792,-0.295001363510283,-1.08644243896772,12802740,12805911,12788852,12765360,12800160,12782040,17059,34800,"set",11308
"231",361,99,149,15960,80100,"AK","AK16",2007,16,18766,1621,1.0783613450664,-0.341129580908298,-1.56766000428966,0.547090694261822,254721600,126.33289357883,9.6778408710038,-1.65386605409489,-0.268327638222405,-1.08728395219424,12889560,12892366,12875221,12857100,12888120,12870960,17145,31020,"set",12899
"232",362,99.8,150,18300,80940,"AK","AK16",2007,16,18827,1584,1.10407287268501,-0.248857768466998,-0.654605619617946,0.753086484534877,334890000,135.277492584687,9.81465633882951,-0.649502088534195,-0.23874405199403,-1.08828833894849,12978300,12978827,12961584,12949140,12976380,12960120,17243,27240,"set",14796
"233",363,99.1,151,19860,82080,"AK","AK16",2007,16,18893,1542,1.08157528601873,-0.156585956025698,-0.045902696503469,1.03265219990545,394419600,140.925512239623,9.89646293759916,-0.0153017834694712,-0.206735581648576,-1.08942845364249,13066260,13065293,13047942,13041540,13064940,13047900,17351,23400,"set",16998
"234",364,96.1,152,19200,81600,"AK","AK16",2007,16,18965,1493,0.985157057448954,-0.0643141435843981,-0.303430856282671,0.91494031974942,368640000,138.56406460551,9.86266555801587,-0.280462123101019,-0.171817250362626,-1.09075858745216,13152000,13151765,13134293,13134120,13143480,13138920,17472,9360,"set",9187
"235",365,90.7,153,17520,80820,"AK","AK16",2007,16,19041,1439,0.811604246023362,0.027957668856902,-0.958957081175185,0.723658514495869,306950400,132.363136862194,9.77109836449038,-0.976746928529865,-0.134959011783013,-1.0922244492016,13236720,13238241,13220639,13225380,13231800,13228560,17602,6420,"set",12861
"236",366,83.1,154,18300,78060,"AK","AK16",2007,16,19123,1379,0.567344733646601,0.120229481298202,-0.654605619617946,0.046815203598689,334890000,135.277492584687,9.81465633882951,-0.649502088534195,-0.095190912262903,-1.09385318447875,13323900,13324723,13306979,13313460,13323420,13318320,17744,9960,"set",11263
"237",367,73.7,155,22860,80820,"AK","AK16",2007,16,19209,1314,0.265234284127977,0.212501293739502,1.12467984794745,0.723658514495869,522579600,151.19523802025,10.0371439373488,1.13785695550787,-0.0534829054491295,-1.09561764769566,13414860,13411209,13393314,13400160,13333500,13407960,17895,-66660,"rise",11049
"238",368,62.9,156,18420,80820,"AK","AK16",2007,16,19300,1244,-0.0818713387232083,0.304773106180802,-0.607782317839909,0.723658514495869,339296400,135.720300618588,9.8211923098093,-0.599780414860475,-0.00935001451827613,-1.09751783885233,13496820,13497700,13479644,13486560,13423800,13407960,18056,-62760,"rise",11140
