"","JDate","Year","X","unitbox","RFID","Seconds","Nest","FemaleRFID","MaleRFID","focal","HatchDate","Offset","UniqueRecord","FullTime","Hours","HoursSq","Sex","JDateSq","treatment","Illumination","Location","HD","HD_Jdate","HDJ","FD","Sc.Seconds","Sc.Year","Sc.DOY","Sky.Cov.x","cloud","Sky.Cov.y","moonrise_c","moonset_c","merid_c","sunset_c","sunrise_c","nightlength","moonlength","rise_set_later","brightnight"
"1",145,2015,5,"2126","0418942DBA",18950,"126","0418942DBA","0418945C34","Yes","5/24/15",1,"0418942DBA_145_18950",12546950,5.26388888888889,27.7085262345679,FALSE,21025,"High",52.5,"Ithaca","2015-05-24",144,144,164,-0.607367445920127,15,-2.04511356744706,0.2,0.46,0.46,12484140,12533100,12508860,12515340,12548100,32760,48960,"set",17760
"2",145,2015,4,"2126","0418942DBA",18950,"126","0418942DBA","0418945C34","Yes","5/24/15",1,"0418942DBA_145_18950",12546950,5.26388888888889,27.7085262345679,FALSE,21025,"High",52.5,"Ithaca","2015-05-24",144,144,164,-0.607367445920127,15,-2.04511356744706,0.5,0.46,0.46,12484140,12533100,12508860,12515340,12548100,32760,48960,"set",17760
"3",145,2015,3,"2126","0418942DBA",18950,"126","0418942DBA","0418945C34","Yes","5/24/15",1,"0418942DBA_145_18950",12546950,5.26388888888889,27.7085262345679,FALSE,21025,"High",52.5,"Ithaca","2015-05-24",144,144,164,-0.607367445920127,15,-2.04511356744706,1,0.46,0.46,12484140,12533100,12508860,12515340,12548100,32760,48960,"set",17760
"4",145,2015,2,"2126","0418942DBA",18950,"126","0418942DBA","0418945C34","Yes","5/24/15",1,"0418942DBA_145_18950",12546950,5.26388888888889,27.7085262345679,FALSE,21025,"High",52.5,"Ithaca","2015-05-24",144,144,164,-0.607367445920127,15,-2.04511356744706,0.8,0.46,0.46,12484140,12533100,12508860,12515340,12548100,32760,48960,"set",17760
"5",145,2015,1,"2126","0418942DBA",18950,"126","0418942DBA","0418945C34","Yes","5/24/15",1,"0418942DBA_145_18950",12546950,5.26388888888889,27.7085262345679,FALSE,21025,"High",52.5,"Ithaca","2015-05-24",144,144,164,-0.607367445920127,15,-2.04511356744706,0,0.46,0.46,12484140,12533100,12508860,12515340,12548100,32760,48960,"set",17760
"6",146,2015,8,"2126","0418942DBA",18988,"126","0418942DBA","0418945C34","Yes","5/24/15",2,"0418942DBA_146_18988",12633388,5.27444444444444,27.8197641975309,FALSE,21316,"High",62.2,"Ithaca","2015-05-24",144,144,164,-0.57655345328546,15,-1.93085875327837,0.8,0.53,0.53,12573960,12621300,12597840,12601800,12634500,32700,47340,"set",19500
"7",146,2015,6,"2126","0418942DBA",18988,"126","0418942DBA","0418945C34","Yes","5/24/15",2,"0418942DBA_146_18988",12633388,5.27444444444444,27.8197641975309,FALSE,21316,"High",62.2,"Ithaca","2015-05-24",144,144,164,-0.57655345328546,15,-1.93085875327837,0,0.53,0.53,12573960,12621300,12597840,12601800,12634500,32700,47340,"set",19500
"8",146,2015,7,"2126","0418942DBA",18988,"126","0418942DBA","0418945C34","Yes","5/24/15",2,"0418942DBA_146_18988",12633388,5.27444444444444,27.8197641975309,FALSE,21316,"High",62.2,"Ithaca","2015-05-24",144,144,164,-0.57655345328546,15,-1.93085875327837,1,0.53,0.53,12573960,12621300,12597840,12601800,12634500,32700,47340,"set",19500
"9",146,2015,9,"2126","0418942DBA",18988,"126","0418942DBA","0418945C34","Yes","5/24/15",2,"0418942DBA_146_18988",12633388,5.27444444444444,27.8197641975309,FALSE,21316,"High",62.2,"Ithaca","2015-05-24",144,144,164,-0.57655345328546,15,-1.93085875327837,0.5,0.53,0.53,12573960,12621300,12597840,12601800,12634500,32700,47340,"set",19500
"10",146,2015,10,"221","0417939ADB",19240,"21","0417939ADB","","Yes","5/25/15",1,"0417939ADB_146_19240",12633640,5.34444444444444,28.5630864197531,FALSE,21316,"Long",62.2,"Ithaca","2015-05-25",145,145,165,-0.372208028445036,15,-1.93085875327837,0,0.53,0.53,12573960,12621300,12597840,12601800,12634500,32700,47340,"set",19500
"11",146,2015,13,"221","0417939ADB",19240,"21","0417939ADB","","Yes","5/25/15",1,"0417939ADB_146_19240",12633640,5.34444444444444,28.5630864197531,FALSE,21316,"Long",62.2,"Ithaca","2015-05-25",145,145,165,-0.372208028445036,15,-1.93085875327837,0.5,0.53,0.53,12573960,12621300,12597840,12601800,12634500,32700,47340,"set",19500
"12",146,2015,12,"221","0417939ADB",19240,"21","0417939ADB","","Yes","5/25/15",1,"0417939ADB_146_19240",12633640,5.34444444444444,28.5630864197531,FALSE,21316,"Long",62.2,"Ithaca","2015-05-25",145,145,165,-0.372208028445036,15,-1.93085875327837,0.8,0.53,0.53,12573960,12621300,12597840,12601800,12634500,32700,47340,"set",19500
"13",146,2015,11,"221","0417939ADB",19240,"21","0417939ADB","","Yes","5/25/15",1,"0417939ADB_146_19240",12633640,5.34444444444444,28.5630864197531,FALSE,21316,"Long",62.2,"Ithaca","2015-05-25",145,145,165,-0.372208028445036,15,-1.93085875327837,1,0.53,0.53,12573960,12621300,12597840,12601800,12634500,32700,47340,"set",19500
"14",146,2016,17,"2118","0419179244",20799,"118","0419179244","04186ED791","Yes","5/24/16",0,"0419179244_146_20799",12635199,5.7775,33.37950625,FALSE,21316,"Low Tape",81.2,"Ithaca","2016-05-24",145,145,165,0.891976564119333,16,-1.93085875327837,1,0.211111111111111,0.211111111111111,12610260,12556620,12628200,12601800,12634500,32700,-53640,"rise",24240
"15",146,2016,14,"2118","0419179244",20799,"118","0419179244","04186ED791","Yes","5/24/16",0,"0419179244_146_20799",12635199,5.7775,33.37950625,FALSE,21316,"Low Tape",81.2,"Ithaca","2016-05-24",145,145,165,0.891976564119333,16,-1.93085875327837,0,0.211111111111111,0.211111111111111,12610260,12556620,12628200,12601800,12634500,32700,-53640,"rise",24240
"16",146,2016,16,"2118","0419179244",20799,"118","0419179244","04186ED791","Yes","5/24/16",0,"0419179244_146_20799",12635199,5.7775,33.37950625,FALSE,21316,"Low Tape",81.2,"Ithaca","2016-05-24",145,145,165,0.891976564119333,16,-1.93085875327837,0.5,0.211111111111111,0.211111111111111,12610260,12556620,12628200,12601800,12634500,32700,-53640,"rise",24240
"17",146,2016,15,"2118","0419179244",20799,"118","0419179244","04186ED791","Yes","5/24/16",0,"0419179244_146_20799",12635199,5.7775,33.37950625,FALSE,21316,"Low Tape",81.2,"Ithaca","2016-05-24",145,145,165,0.891976564119333,16,-1.93085875327837,0.2,0.211111111111111,0.211111111111111,12610260,12556620,12628200,12601800,12634500,32700,-53640,"rise",24240
"18",147,2015,20,"2126","0418942DBA",18157,"126","0418942DBA","0418945C34","Yes","5/24/15",3,"0418942DBA_147_18157",12718957,5.04361111111111,25.4380130401235,FALSE,21609,"High",71.3,"Ithaca","2015-05-24",144,144,164,-1.25040681853305,15,-1.81660393910967,0.2,0.15,0.15,12663780,12709380,12686820,12688260,12720840,32580,45600,"set",21120
"19",147,2015,21,"2126","0418942DBA",18157,"126","0418942DBA","0418945C34","Yes","5/24/15",3,"0418942DBA_147_18157",12718957,5.04361111111111,25.4380130401235,FALSE,21609,"High",71.3,"Ithaca","2015-05-24",144,144,164,-1.25040681853305,15,-1.81660393910967,0.8,0.15,0.15,12663780,12709380,12686820,12688260,12720840,32580,45600,"set",21120
"20",147,2015,19,"2126","0418942DBA",18157,"126","0418942DBA","0418945C34","Yes","5/24/15",3,"0418942DBA_147_18157",12718957,5.04361111111111,25.4380130401235,FALSE,21609,"High",71.3,"Ithaca","2015-05-24",144,144,164,-1.25040681853305,15,-1.81660393910967,0.5,0.15,0.15,12663780,12709380,12686820,12688260,12720840,32580,45600,"set",21120
"21",147,2015,18,"2126","0418942DBA",18157,"126","0418942DBA","0418945C34","Yes","5/24/15",3,"0418942DBA_147_18157",12718957,5.04361111111111,25.4380130401235,FALSE,21609,"High",71.3,"Ithaca","2015-05-24",144,144,164,-1.25040681853305,15,-1.81660393910967,0,0.15,0.15,12663780,12709380,12686820,12688260,12720840,32580,45600,"set",21120
"22",147,2015,23,"221","0417939ADB",18354,"21","0417939ADB","","Yes","5/25/15",2,"0417939ADB_147_18354",12719154,5.09833333333333,25.9930027777778,FALSE,21609,"Long",71.3,"Ithaca","2015-05-25",145,145,165,-1.09066059355859,15,-1.81660393910967,0.5,0.15,0.15,12663780,12709380,12686820,12688260,12720840,32580,45600,"set",21120
"23",147,2015,24,"221","0417939ADB",18354,"21","0417939ADB","","Yes","5/25/15",2,"0417939ADB_147_18354",12719154,5.09833333333333,25.9930027777778,FALSE,21609,"Long",71.3,"Ithaca","2015-05-25",145,145,165,-1.09066059355859,15,-1.81660393910967,0.2,0.15,0.15,12663780,12709380,12686820,12688260,12720840,32580,45600,"set",21120
"24",147,2015,22,"221","0417939ADB",18354,"21","0417939ADB","","Yes","5/25/15",2,"0417939ADB_147_18354",12719154,5.09833333333333,25.9930027777778,FALSE,21609,"Long",71.3,"Ithaca","2015-05-25",145,145,165,-1.09066059355859,15,-1.81660393910967,0,0.15,0.15,12663780,12709380,12686820,12688260,12720840,32580,45600,"set",21120
"25",147,2015,25,"221","0417939ADB",18354,"21","0417939ADB","","Yes","5/25/15",2,"0417939ADB_147_18354",12719154,5.09833333333333,25.9930027777778,FALSE,21609,"Long",71.3,"Ithaca","2015-05-25",145,145,165,-1.09066059355859,15,-1.81660393910967,0.8,0.15,0.15,12663780,12709380,12686820,12688260,12720840,32580,45600,"set",21120
"26",148,2015,44,"237","041868F3AD",20812,"37","041868F3AD","04186EB580","Yes","5/27/15",1,"041868F3AD_148_20812",12808012,5.78111111111111,33.4212456790124,FALSE,21904,"High",79.8,"Ithaca","2015-05-27",147,147,167,0.902518193178562,15,-1.70234912494098,1,0.22,0.22,12753600,12797460,12775740,12774720,12807180,32460,43860,"set",22740
"27",148,2015,40,"221","0417939ADB",18936,"21","0417939ADB","","Yes","5/25/15",3,"0417939ADB_148_18936",12806136,5.26,27.6676,FALSE,21904,"Long",79.8,"Ithaca","2015-05-25",145,145,165,-0.618719969522373,15,-1.70234912494098,0,0.22,0.22,12753600,12797460,12775740,12774720,12807180,32460,43860,"set",22740
"28",148,2015,32,"2126","0418942DBA",18180,"126","0418942DBA","0418945C34","Yes","5/24/15",4,"0418942DBA_148_18180",12805380,5.05,25.5025,FALSE,21904,"High",79.8,"Ithaca","2015-05-24",144,144,164,-1.23175624404364,15,-1.70234912494098,1,0.22,0.22,12753600,12797460,12775740,12774720,12807180,32460,43860,"set",22740
"29",148,2015,31,"2126","0418942DBA",18180,"126","0418942DBA","0418945C34","Yes","5/24/15",4,"0418942DBA_148_18180",12805380,5.05,25.5025,FALSE,21904,"High",79.8,"Ithaca","2015-05-24",144,144,164,-1.23175624404364,15,-1.70234912494098,0,0.22,0.22,12753600,12797460,12775740,12774720,12807180,32460,43860,"set",22740
"30",148,2015,43,"237","041868F3AD",20812,"37","041868F3AD","04186EB580","Yes","5/27/15",1,"041868F3AD_148_20812",12808012,5.78111111111111,33.4212456790124,FALSE,21904,"High",79.8,"Ithaca","2015-05-27",147,147,167,0.902518193178562,15,-1.70234912494098,0,0.22,0.22,12753600,12797460,12775740,12774720,12807180,32460,43860,"set",22740
"31",148,2015,34,"265","0417937522",19384,"65","0417937522","04189423AE","Yes","5/27/15",1,"0417937522_148_19384",12806584,5.38444444444444,28.9922419753086,FALSE,21904,"Long",79.8,"Ithaca","2015-05-27",147,147,167,-0.255439214250508,15,-1.70234912494098,0,0.22,0.22,12753600,12797460,12775740,12774720,12807180,32460,43860,"set",22740
"32",148,2015,41,"221","0417939ADB",18936,"21","0417939ADB","","Yes","5/25/15",3,"0417939ADB_148_18936",12806136,5.26,27.6676,FALSE,21904,"Long",79.8,"Ithaca","2015-05-25",145,145,165,-0.618719969522373,15,-1.70234912494098,1,0.22,0.22,12753600,12797460,12775740,12774720,12807180,32460,43860,"set",22740
"33",148,2015,30,"2126","0418942DBA",18180,"126","0418942DBA","0418945C34","Yes","5/24/15",4,"0418942DBA_148_18180",12805380,5.05,25.5025,FALSE,21904,"High",79.8,"Ithaca","2015-05-24",144,144,164,-1.23175624404364,15,-1.70234912494098,0.2,0.22,0.22,12753600,12797460,12775740,12774720,12807180,32460,43860,"set",22740
"34",148,2015,42,"237","041868F3AD",20812,"37","041868F3AD","04186EB580","Yes","5/27/15",1,"041868F3AD_148_20812",12808012,5.78111111111111,33.4212456790124,FALSE,21904,"High",79.8,"Ithaca","2015-05-27",147,147,167,0.902518193178562,15,-1.70234912494098,0.2,0.22,0.22,12753600,12797460,12775740,12774720,12807180,32460,43860,"set",22740
"35",148,2015,39,"221","0417939ADB",18936,"21","0417939ADB","","Yes","5/25/15",3,"0417939ADB_148_18936",12806136,5.26,27.6676,FALSE,21904,"Long",79.8,"Ithaca","2015-05-25",145,145,165,-0.618719969522373,15,-1.70234912494098,0.2,0.22,0.22,12753600,12797460,12775740,12774720,12807180,32460,43860,"set",22740
"36",148,2015,38,"211","0418944A22",20067,"11","0418944A22","0418942581","Yes","5/27/15",1,"0418944A22_148_20067",12807267,5.57416666666667,31.0713340277778,FALSE,21904,"High",79.8,"Ithaca","2015-05-27",147,147,167,0.298401758630483,15,-1.70234912494098,1,0.22,0.22,12753600,12797460,12775740,12774720,12807180,32460,43860,"set",22740
"37",148,2015,37,"211","0418944A22",20067,"11","0418944A22","0418942581","Yes","5/27/15",1,"0418944A22_148_20067",12807267,5.57416666666667,31.0713340277778,FALSE,21904,"High",79.8,"Ithaca","2015-05-27",147,147,167,0.298401758630483,15,-1.70234912494098,0,0.22,0.22,12753600,12797460,12775740,12774720,12807180,32460,43860,"set",22740
"38",148,2015,33,"265","0417937522",19384,"65","0417937522","04189423AE","Yes","5/27/15",1,"0417937522_148_19384",12806584,5.38444444444444,28.9922419753086,FALSE,21904,"Long",79.8,"Ithaca","2015-05-27",147,147,167,-0.255439214250508,15,-1.70234912494098,0.2,0.22,0.22,12753600,12797460,12775740,12774720,12807180,32460,43860,"set",22740
"39",148,2015,35,"265","0417937522",19384,"65","0417937522","04189423AE","Yes","5/27/15",1,"0417937522_148_19384",12806584,5.38444444444444,28.9922419753086,FALSE,21904,"Long",79.8,"Ithaca","2015-05-27",147,147,167,-0.255439214250508,15,-1.70234912494098,1,0.22,0.22,12753600,12797460,12775740,12774720,12807180,32460,43860,"set",22740
"40",148,2015,36,"211","0418944A22",20067,"11","0418944A22","0418942581","Yes","5/27/15",1,"0418944A22_148_20067",12807267,5.57416666666667,31.0713340277778,FALSE,21904,"High",79.8,"Ithaca","2015-05-27",147,147,167,0.298401758630483,15,-1.70234912494098,0.2,0.22,0.22,12753600,12797460,12775740,12774720,12807180,32460,43860,"set",22740
"41",148,2016,46,"2118","0419179244",20305,"118","0419179244","04186ED791","Yes","5/24/16",2,"0419179244_148_20305",12807505,5.64027777777778,31.8127334104938,FALSE,21904,"Low Tape",61.8,"Ithaca","2016-05-24",145,145,165,0.491394659868661,16,-1.70234912494098,0.8,0.16,0.16,12788340,12646200,12807120,12688260,12807180,118920,-142140,"rise",18840
"42",148,2016,47,"277","04186ED2D1",19528,"77","04186ED2D1","041868D041","Yes","5/25/16",0,"04186ED2D1_148_19528",12806728,5.42444444444444,29.4245975308642,FALSE,21904,"Short Cort",61.8,"Ithaca","2016-05-25",146,146,166,-0.13867040005598,16,-1.70234912494098,0,0.16,0.16,12788340,12646200,12628200,12688260,12807180,118920,-142140,"rise",18840
"43",148,2016,45,"2118","0419179244",20305,"118","0419179244","04186ED791","Yes","5/24/16",2,"0419179244_148_20305",12807505,5.64027777777778,31.8127334104938,FALSE,21904,"Low Tape",61.8,"Ithaca","2016-05-24",145,145,165,0.491394659868661,16,-1.70234912494098,0,0.16,0.16,12788340,12646200,12807120,12688260,12807180,118920,-142140,"rise",18840
"44",148,2016,48,"277","04186ED2D1",19528,"77","04186ED2D1","041868D041","Yes","5/25/16",0,"04186ED2D1_148_19528",12806728,5.42444444444444,29.4245975308642,FALSE,21904,"Short Cort",61.8,"Ithaca","2016-05-25",146,146,166,-0.13867040005598,16,-1.70234912494098,0.8,0.16,0.16,12788340,12646200,12628200,12688260,12807180,118920,-142140,"rise",18840
"45",149,2015,49,"211","0418944A22",19476,"11","0418944A22","0418942581","Yes","5/27/15",2,"0418944A22_149_19476",12893076,5.41,29.2681,FALSE,22201,"High",87.1,"Ithaca","2015-05-27",147,147,167,-0.180836916292893,15,-1.58809431077228,0,0,0,12843420,12885600,12864720,12861180,12893580,32400,42180,"set",24420
"46",149,2015,53,"2120","0417F8CBCE",19815,"120","0417F8CBCE","","Yes","5/28/15",1,"0417F8CBCE_149_19815",12893415,5.50416666666667,30.2958506944444,FALSE,22201,"High",87.1,"Ithaca","2015-05-28",148,148,168,0.0940563337900587,15,-1.58809431077228,0,0,0,12843420,12885600,12864720,12861180,12893580,32400,42180,"set",24420
"47",149,2015,50,"2126","0418942DBA",19134,"126","0418942DBA","0418945C34","Yes","5/24/15",5,"0418942DBA_149_19134",12892734,5.315,28.249225,FALSE,22201,"High",87.1,"Ithaca","2015-05-24",144,144,164,-0.458162850004897,15,-1.58809431077228,0,0,0,12843420,12885600,12864720,12861180,12893580,32400,42180,"set",24420
"48",149,2015,58,"237","041868F3AD",19696,"37","041868F3AD","04186EB580","Yes","5/27/15",2,"041868F3AD_149_19696",12893296,5.47111111111111,29.9330567901235,FALSE,22201,"High",87.1,"Ithaca","2015-05-27",147,147,167,-0.00244011682903037,15,-1.58809431077228,0,0,0,12843420,12885600,12864720,12861180,12893580,32400,42180,"set",24420
"49",149,2015,51,"214","04186EC42E",20300,"14","04186EC42E","0418946B5D","Yes","5/28/15",1,"04186EC42E_149_20300",12893900,5.63888888888889,31.7970679012346,FALSE,22201,"High",87.1,"Ithaca","2015-05-28",148,148,168,0.487340187153573,15,-1.58809431077228,0,0,0,12843420,12885600,12864720,12861180,12893580,32400,42180,"set",24420
"50",149,2015,54,"265","0417937522",19524,"65","0417937522","04189423AE","Yes","5/27/15",2,"0417937522_149_19524",12893124,5.42333333333333,29.4125444444444,FALSE,22201,"Long",87.1,"Ithaca","2015-05-27",147,147,167,-0.14191397822805,15,-1.58809431077228,0,0,0,12843420,12885600,12864720,12861180,12893580,32400,42180,"set",24420
"51",149,2015,57,"273","04186ED2D1",20066,"73","04186ED2D1","0419179FEC","Yes","5/28/15",1,"04186ED2D1_149_20066",12893666,5.57388888888889,31.068237345679,FALSE,22201,"Low",87.1,"Ithaca","2015-05-28",148,148,168,0.297590864087465,15,-1.58809431077228,0,0,0,12843420,12885600,12864720,12861180,12893580,32400,42180,"set",24420
"52",149,2015,52,"238","0417939A3D",19725,"38","0417939A3D","041868F39C","Yes","5/28/15",1,"0417939A3D_149_19725",12893325,5.47916666666667,30.0212673611111,FALSE,22201,"Control",87.1,"Ithaca","2015-05-28",148,148,168,0.0210758249184787,15,-1.58809431077228,0,0,0,12843420,12885600,12864720,12861180,12893580,32400,42180,"set",24420
"53",149,2015,56,"221","0417939ADB",18748,"21","0417939ADB","","Yes","5/25/15",4,"0417939ADB_149_18748",12892348,5.20777777777778,27.120949382716,FALSE,22201,"Long",87.1,"Ithaca","2015-05-25",145,145,165,-0.771168143609673,15,-1.58809431077228,0,0,0,12843420,12885600,12864720,12861180,12893580,32400,42180,"set",24420
"54",149,2015,55,"251","0417CFE760",24130,"51","0417CFE760","","Yes","5/28/15",1,"0417CFE760_149_24130",12897730,6.70277777777778,44.9272299382716,FALSE,22201,"DMSO",87.1,"Ithaca","2015-05-28",148,148,168,3.59306628691081,15,-1.58809431077228,0,0,0,12843420,12885600,12864720,12861180,12893580,32400,42180,"set",24420
"55",149,2016,60,"215","04186EA235",18435,"15","04186EA235","0419179823","Yes","5/26/16",0,"04186EA235_149_18435",12892035,5.12083333333333,26.2229340277778,FALSE,22201,"Control",50.6,"Ithaca","2016-05-26",147,147,167,-1.02497813557417,16,-1.58809431077228,0.2,0.14,0.14,12877080,12826140,12807120,12861120,12893580,32460,-50940,"rise",16500
"56",149,2016,59,"215","04186EA235",18435,"15","04186EA235","0419179823","Yes","5/26/16",0,"04186EA235_149_18435",12892035,5.12083333333333,26.2229340277778,FALSE,22201,"Control",50.6,"Ithaca","2016-05-26",147,147,167,-1.02497813557417,16,-1.58809431077228,0,0.14,0.14,12877080,12826140,12807120,12861120,12893580,32460,-50940,"rise",16500
"57",149,2016,73,"277","04186ED2D1",19350,"77","04186ED2D1","041868D041","Yes","5/25/16",1,"04186ED2D1_149_19350",12892950,5.375,28.890625,FALSE,22201,"Short Cort",50.6,"Ithaca","2016-05-25",146,146,166,-0.283009628713105,16,-1.58809431077228,0.5,0.14,0.14,12877080,12826140,12807120,12861120,12893580,32460,-50940,"rise",16500
"58",149,2016,71,"277","04186ED2D1",19350,"77","04186ED2D1","041868D041","Yes","5/25/16",1,"04186ED2D1_149_19350",12892950,5.375,28.890625,FALSE,22201,"Short Cort",50.6,"Ithaca","2016-05-25",146,146,166,-0.283009628713105,16,-1.58809431077228,0,0.14,0.14,12877080,12826140,12807120,12861120,12893580,32460,-50940,"rise",16500
"59",149,2016,69,"2103","041868E6D5",19206,"103","041868E6D5","0418941B5C","Yes","5/27/16",-3,"041868E6D5_149_19206",12892806,5.335,28.462225,FALSE,22201,"DMSO",50.6,"Ithaca","2016-05-27",148,148,168,-0.399778442907633,16,-1.58809431077228,0.2,0.14,0.14,12877080,12826140,12807120,12861120,12893580,32460,-50940,"rise",16500
"60",149,2016,72,"277","04186ED2D1",19350,"77","04186ED2D1","041868D041","Yes","5/25/16",1,"04186ED2D1_149_19350",12892950,5.375,28.890625,FALSE,22201,"Short Cort",50.6,"Ithaca","2016-05-25",146,146,166,-0.283009628713105,16,-1.58809431077228,0.2,0.14,0.14,12877080,12826140,12807120,12861120,12893580,32460,-50940,"rise",16500
"61",149,2016,70,"2103","041868E6D5",19206,"103","041868E6D5","0418941B5C","Yes","5/27/16",-3,"041868E6D5_149_19206",12892806,5.335,28.462225,FALSE,22201,"DMSO",50.6,"Ithaca","2016-05-27",148,148,168,-0.399778442907633,16,-1.58809431077228,0.5,0.14,0.14,12877080,12826140,12807120,12861120,12893580,32460,-50940,"rise",16500
"62",149,2016,61,"215","04186EA235",18435,"15","04186EA235","0419179823","Yes","5/26/16",0,"04186EA235_149_18435",12892035,5.12083333333333,26.2229340277778,FALSE,22201,"Control",50.6,"Ithaca","2016-05-26",147,147,167,-1.02497813557417,16,-1.58809431077228,0.5,0.14,0.14,12877080,12826140,12807120,12861120,12893580,32460,-50940,"rise",16500
"63",149,2016,81,"223","0418944A22",20259,"23","0418944A22","041917CB1E","Yes","5/27/16",-1,"0418944A22_149_20259",12893859,5.6275,31.66875625,FALSE,22201,"Low Tape",50.6,"Ithaca","2016-05-27",148,148,168,0.454093510889853,16,-1.58809431077228,0.2,0.14,0.14,12877080,12826140,12807120,12861120,12893580,32460,-50940,"rise",16500
"64",149,2016,74,"253","041917D3E1",20185,"53","041917D3E1","041917BD1F","Yes","5/27/16",-2,"041917D3E1_149_20185",12893785,5.60694444444445,31.4378260030864,FALSE,22201,"Low Tape",50.6,"Ithaca","2016-05-27",148,148,168,0.394087314706554,16,-1.58809431077228,0,0.14,0.14,12877080,12826140,12807120,12861120,12893580,32460,-50940,"rise",16500
"65",149,2016,62,"2118","0419179244",18737,"118","0419179244","04186ED791","Yes","5/24/16",3,"0419179244_149_18737",12892337,5.20472222222222,27.0891334104938,FALSE,22201,"Low Tape",50.6,"Ithaca","2016-05-24",145,145,165,-0.780087983582866,16,-1.58809431077228,0,0.14,0.14,12877080,12826140,12807120,12861120,12893580,32460,-50940,"rise",16500
"66",149,2016,63,"2118","0419179244",18737,"118","0419179244","04186ED791","Yes","5/24/16",3,"0419179244_149_18737",12892337,5.20472222222222,27.0891334104938,FALSE,22201,"Low Tape",50.6,"Ithaca","2016-05-24",145,145,165,-0.780087983582866,16,-1.58809431077228,0.2,0.14,0.14,12877080,12826140,12807120,12861120,12893580,32460,-50940,"rise",16500
"67",149,2016,68,"2103","041868E6D5",19206,"103","041868E6D5","0418941B5C","Yes","5/27/16",-3,"041868E6D5_149_19206",12892806,5.335,28.462225,FALSE,22201,"DMSO",50.6,"Ithaca","2016-05-27",148,148,168,-0.399778442907633,16,-1.58809431077228,0,0.14,0.14,12877080,12826140,12807120,12861120,12893580,32460,-50940,"rise",16500
"68",149,2016,64,"2118","0419179244",18737,"118","0419179244","04186ED791","Yes","5/24/16",3,"0419179244_149_18737",12892337,5.20472222222222,27.0891334104938,FALSE,22201,"Low Tape",50.6,"Ithaca","2016-05-24",145,145,165,-0.780087983582866,16,-1.58809431077228,0.5,0.14,0.14,12877080,12826140,12807120,12861120,12893580,32460,-50940,"rise",16500
"69",149,2016,66,"275","0418946F4E",20978,"75","0418946F4E","041917CBCB","Yes","5/27/16",-1,"0418946F4E_149_20978",12894578,5.82722222222222,33.9565188271605,FALSE,22201,"DMSO",50.6,"Ithaca","2016-05-27",148,148,168,1.03712668731948,16,-1.58809431077228,0.2,0.14,0.14,12877080,12826140,12807120,12861120,12893580,32460,-50940,"rise",16500
"70",149,2016,75,"253","041917D3E1",20185,"53","041917D3E1","041917BD1F","Yes","5/27/16",-2,"041917D3E1_149_20185",12893785,5.60694444444445,31.4378260030864,FALSE,22201,"Low Tape",50.6,"Ithaca","2016-05-27",148,148,168,0.394087314706554,16,-1.58809431077228,0.2,0.14,0.14,12877080,12826140,12807120,12861120,12893580,32460,-50940,"rise",16500
"71",149,2016,76,"253","041917D3E1",20185,"53","041917D3E1","041917BD1F","Yes","5/27/16",-2,"041917D3E1_149_20185",12893785,5.60694444444445,31.4378260030864,FALSE,22201,"Low Tape",50.6,"Ithaca","2016-05-27",148,148,168,0.394087314706554,16,-1.58809431077228,0.5,0.14,0.14,12877080,12826140,12807120,12861120,12893580,32460,-50940,"rise",16500
"72",149,2016,82,"223","0418944A22",20259,"23","0418944A22","041917CB1E","Yes","5/27/16",-1,"0418944A22_149_20259",12893859,5.6275,31.66875625,FALSE,22201,"Low Tape",50.6,"Ithaca","2016-05-27",148,148,168,0.454093510889853,16,-1.58809431077228,0.5,0.14,0.14,12877080,12826140,12807120,12861120,12893580,32460,-50940,"rise",16500
"73",149,2016,65,"275","0418946F4E",20978,"75","0418946F4E","041917CBCB","Yes","5/27/16",-1,"0418946F4E_149_20978",12894578,5.82722222222222,33.9565188271605,FALSE,22201,"DMSO",50.6,"Ithaca","2016-05-27",148,148,168,1.03712668731948,16,-1.58809431077228,0,0.14,0.14,12877080,12826140,12807120,12861120,12893580,32460,-50940,"rise",16500
"74",149,2016,79,"265","04186EB480",19644,"65","04186EB480","041917A2AB","Yes","5/27/16",-1,"04186EB480_149_19644",12893244,5.45666666666667,29.7752111111111,FALSE,22201,"Predator",50.6,"Ithaca","2016-05-27",148,148,168,-0.0446066330659433,16,-1.58809431077228,0.5,0.14,0.14,12877080,12826140,12807120,12861120,12893580,32460,-50940,"rise",16500
"75",149,2016,67,"275","0418946F4E",20978,"75","0418946F4E","041917CBCB","Yes","5/27/16",-1,"0418946F4E_149_20978",12894578,5.82722222222222,33.9565188271605,FALSE,22201,"DMSO",50.6,"Ithaca","2016-05-27",148,148,168,1.03712668731948,16,-1.58809431077228,0.5,0.14,0.14,12877080,12826140,12807120,12861120,12893580,32460,-50940,"rise",16500
"76",149,2016,77,"265","04186EB480",19644,"65","04186EB480","041917A2AB","Yes","5/27/16",-1,"04186EB480_149_19644",12893244,5.45666666666667,29.7752111111111,FALSE,22201,"Predator",50.6,"Ithaca","2016-05-27",148,148,168,-0.0446066330659433,16,-1.58809431077228,0,0.14,0.14,12877080,12826140,12807120,12861120,12893580,32460,-50940,"rise",16500
